entry,at,order
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (176.01) | #3 ""Binkputer @ iNHBFVRnIS"" (168.62) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (455.34)",2026-09-20T03:55:08.529Z,178987650852901
"-- starting hand #589 (id: qdres1uqvju7)  No Limit Texas Hold'em (dealer: ""jahan 2 @ iacG4hF18c"") --",2026-09-20T03:55:08.529Z,178987650852900
"""jahan 2 @ iacG4hF18c"" shows a 7♠, J♥.",2026-09-20T03:55:06.190Z,178987650619000
"-- ending hand #588 --",2026-09-20T03:55:04.821Z,178987650482102
"""Binkputer @ iNHBFVRnIS"" collected 16.00 from pot with Flush, J High (combination: 5♣, 7♣, 8♣, 10♣, J♣)",2026-09-20T03:55:04.821Z,178987650482101
"""Binkputer @ iNHBFVRnIS"" shows a 7♣, 5♣.",2026-09-20T03:55:04.821Z,178987650482100
"""jahan 2 @ iacG4hF18c"" calls 6.00",2026-09-20T03:55:03.979Z,178987650397900
"""Binkputer @ iNHBFVRnIS"" raises to 6.00",2026-09-20T03:55:02.842Z,178987650284200
"""jahan 2 @ iacG4hF18c"" bets 3.00",2026-09-20T03:55:00.135Z,178987650013500
"River: 8♣, 10♣, 3♦, 3♠ [J♣]",2026-09-20T03:54:56.507Z,178987649650700
"""jahan 2 @ iacG4hF18c"" calls 1.00",2026-09-20T03:54:55.650Z,178987649565000
"""Binkputer @ iNHBFVRnIS"" bets 1.00",2026-09-20T03:54:54.443Z,178987649444300
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:54:51.160Z,178987649116000
"Turn: 8♣, 10♣, 3♦ [3♠]",2026-09-20T03:54:49.302Z,178987648930200
"""jahan 2 @ iacG4hF18c"" calls 0.50",2026-09-20T03:54:48.480Z,178987648848000
"""Binkputer @ iNHBFVRnIS"" bets 0.50",2026-09-20T03:54:47.077Z,178987648707700
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:54:43.900Z,178987648390000
"Flop:  [8♣, 10♣, 3♦]",2026-09-20T03:54:33.590Z,178987647359000
"""Binkputer @ iNHBFVRnIS"" checks",2026-09-20T03:54:32.773Z,178987647277300
"""jahan 2 @ iacG4hF18c"" calls 0.50",2026-09-20T03:54:31.498Z,178987647149800
"""Dihctor Wemb @ GO72Iwd2XL"" folds",2026-09-20T03:54:28.629Z,178987646862900
"""Binkputer @ iNHBFVRnIS"" posts a big blind of 0.50",2026-09-20T03:54:27.095Z,178987646709506
"""jahan 2 @ iacG4hF18c"" posts a small blind of 0.25",2026-09-20T03:54:27.095Z,178987646709505
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (184.01) | #3 ""Binkputer @ iNHBFVRnIS"" (160.62) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (455.34)",2026-09-20T03:54:27.095Z,178987646709501
"-- starting hand #588 (id: y7ziu85nkl17)  No Limit Texas Hold'em (dealer: ""Dihctor Wemb @ GO72Iwd2XL"") --",2026-09-20T03:54:27.095Z,178987646709500
"""jahan 2 @ iacG4hF18c"" shows a 2♠, 2♣.",2026-09-20T03:54:25.003Z,178987646500300
"-- ending hand #587 --",2026-09-20T03:54:23.353Z,178987646335302
"""Dihctor Wemb @ GO72Iwd2XL"" collected 1.00 from pot with Pair, 3's (combination: Q♣, K♠, A♥, 3♣, 3♥)",2026-09-20T03:54:23.353Z,178987646335301
"""Dihctor Wemb @ GO72Iwd2XL"" shows a 3♣, Q♣.",2026-09-20T03:54:23.353Z,178987646335300
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:54:22.524Z,178987646252400
"""Dihctor Wemb @ GO72Iwd2XL"" checks",2026-09-20T03:54:21.589Z,178987646158900
"River: A♥, J♦, K♠, 9♠ [3♥]",2026-09-20T03:54:20.384Z,178987646038400
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:54:19.580Z,178987645958000
"""Dihctor Wemb @ GO72Iwd2XL"" checks",2026-09-20T03:54:18.722Z,178987645872200
"Turn: A♥, J♦, K♠ [9♠]",2026-09-20T03:54:17.292Z,178987645729200
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:54:16.398Z,178987645639800
"""Dihctor Wemb @ GO72Iwd2XL"" checks",2026-09-20T03:54:15.512Z,178987645551200
"Flop:  [A♥, J♦, K♠]",2026-09-20T03:54:07.887Z,178987644788700
"""jahan 2 @ iacG4hF18c"" checks",2026-09-20T03:54:06.979Z,178987644697900
"""Dihctor Wemb @ GO72Iwd2XL"" calls 0.50",2026-09-20T03:54:05.578Z,178987644557800
