entry,at,order
"""24242424242424 @ DRSv3IR7B7"" calls 1.50",2026-09-23T04:23:42.064Z,179013742206400
"""Dihh @ GO72Iwd2XL"" raises to 1.50",2026-09-23T04:23:40.754Z,179013742075400
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:23:38.154Z,179013741815405
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:23:38.154Z,179013741815404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (205.64) | #6 ""24242424242424 @ DRSv3IR7B7"" (1075.64)",2026-09-23T04:23:38.154Z,179013741815401
"-- starting hand #1029 (id: pgzh6wmjlqx4)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:23:38.154Z,179013741815400
"""24242424242424 @ DRSv3IR7B7"" shows a 9♦, 9♣.",2026-09-23T04:23:34.186Z,179013741418600
"""Dihh @ GO72Iwd2XL"" shows a A♣, Q♠.",2026-09-23T04:23:32.635Z,179013741263500
"-- ending hand #1028 --",2026-09-23T04:23:30.742Z,179013741074202
"""Dihh @ GO72Iwd2XL"" collected 40.00 from pot",2026-09-23T04:23:30.742Z,179013741074201
"Uncalled bet of 23.50 returned to ""Dihh @ GO72Iwd2XL""",2026-09-23T04:23:30.742Z,179013741074200
"""24242424242424 @ DRSv3IR7B7"" folds",2026-09-23T04:23:29.830Z,179013740983000
"""Dihh @ GO72Iwd2XL"" bets 23.50",2026-09-23T04:23:28.380Z,179013740838000
"Turn: A♠, 10♥, Q♣ [A♦]",2026-09-23T04:23:21.736Z,179013740173600
"""24242424242424 @ DRSv3IR7B7"" calls 12.00",2026-09-23T04:23:20.840Z,179013740084000
"""Dihh @ GO72Iwd2XL"" bets 12.00",2026-09-23T04:23:19.698Z,179013739969800
"Flop:  [A♠, 10♥, Q♣]",2026-09-23T04:23:16.200Z,179013739620000
"""24242424242424 @ DRSv3IR7B7"" calls 8.00",2026-09-23T04:23:15.396Z,179013739539600
