entry,at,order
"""Victor W @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-21T03:02:11.666Z,178995973166605
"""Cam (tiny?) @ eWUSzBpS1d"" posts a small blind of 0.25",2026-09-21T03:02:11.666Z,178995973166604
"Your hand is J♠, Q♦",2026-09-21T03:02:11.666Z,178995973166603
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (379.78) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (100.00)",2026-09-21T03:02:11.666Z,178995973166601
"-- starting hand #408 (id: sooycl6fnb9c)  No Limit Texas Hold'em (dealer: ""Cam (tiny?) @ eWUSzBpS1d"") --",2026-09-21T03:02:11.666Z,178995973166600
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 9♠.",2026-09-21T03:02:06.393Z,178995972639300
"""Cam (tiny?) @ eWUSzBpS1d"" shows a A♠.",2026-09-21T03:02:06.376Z,178995972637600
"Undealt cards:  [7♣, Q♠, 10♥, K♥, 4♠]",2026-09-21T03:02:05.582Z,178995972558200
"-- ending hand #407 --",2026-09-21T03:02:05.035Z,178995972503502
"""Cam (tiny?) @ eWUSzBpS1d"" collected 0.50 from pot",2026-09-21T03:02:05.035Z,178995972503501
"Uncalled bet of 0.25 returned to ""Cam (tiny?) @ eWUSzBpS1d""",2026-09-21T03:02:05.035Z,178995972503500
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T03:02:04.224Z,178995972422400
"""Cam (tiny?) @ eWUSzBpS1d"" posts a big blind of 0.50",2026-09-21T03:02:00.297Z,178995972029705
"""Victor W @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-21T03:02:00.297Z,178995972029704
"Your hand is A♠, 9♠",2026-09-21T03:02:00.297Z,178995972029703
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (380.03) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (99.75)",2026-09-21T03:02:00.297Z,178995972029701
"-- starting hand #407 (id: jhfbnhnx7wkw)  No Limit Texas Hold'em (dealer: ""Victor W @ GO72Iwd2XL"") --",2026-09-21T03:02:00.297Z,178995972029700
"""Cam (tiny?) @ eWUSzBpS1d"" shows a A♠.",2026-09-21T03:01:55.183Z,178995971518300
"""Cam (tiny?) @ eWUSzBpS1d"" shows a Q♦.",2026-09-21T03:01:55.123Z,178995971512300
"Undealt cards:  [4♥, A♥, 9♣, J♣, 8♦]",2026-09-21T03:01:53.932Z,178995971393200
"-- ending hand #406 --",2026-09-21T03:01:53.685Z,178995971368502
"""Victor W @ GO72Iwd2XL"" collected 0.50 from pot",2026-09-21T03:01:53.685Z,178995971368501
"Uncalled bet of 0.25 returned to ""Victor W @ GO72Iwd2XL""",2026-09-21T03:01:53.685Z,178995971368500
"""Cam (tiny?) @ eWUSzBpS1d"" folds",2026-09-21T03:01:52.766Z,178995971276600
"""Victor W @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-21T03:01:34.477Z,178995969447705
"""Cam (tiny?) @ eWUSzBpS1d"" posts a small blind of 0.25",2026-09-21T03:01:34.477Z,178995969447704
"Your hand is Q♦, A♠",2026-09-21T03:01:34.477Z,178995969447703
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (379.78) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (100.00)",2026-09-21T03:01:34.477Z,178995969447701
"-- starting hand #406 (id: qo4bji7epy5l)  No Limit Texas Hold'em (dealer: ""Cam (tiny?) @ eWUSzBpS1d"") --",2026-09-21T03:01:34.477Z,178995969447700
"Undealt cards: 10♠, 2♥, J♥ [8♠, J♦]",2026-09-21T03:01:28.798Z,178995968879800
"-- ending hand #405 --",2026-09-21T03:01:28.474Z,178995968847402
"""Cam (tiny?) @ eWUSzBpS1d"" collected 31.00 from pot",2026-09-21T03:01:28.474Z,178995968847401
"Uncalled bet of 15.50 returned to ""Cam (tiny?) @ eWUSzBpS1d""",2026-09-21T03:01:28.474Z,178995968847400
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T03:01:27.626Z,178995968762600
"""Cam (tiny?) @ eWUSzBpS1d"" bets 15.50",2026-09-21T03:01:26.699Z,178995968669900
"Flop:  [10♠, 2♥, J♥]",2026-09-21T03:01:22.269Z,178995968226900
"""Cam (tiny?) @ eWUSzBpS1d"" calls 15.50",2026-09-21T03:01:21.459Z,178995968145900
"""Victor W @ GO72Iwd2XL"" raises to 15.50",2026-09-21T03:01:18.556Z,178995967855600
"""Cam (tiny?) @ eWUSzBpS1d"" posts a big blind of 0.50",2026-09-21T03:01:02.812Z,178995966281205
"""Victor W @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-21T03:01:02.812Z,178995966281204
"Your hand is 6♥, 5♣",2026-09-21T03:01:02.812Z,178995966281203
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (395.28) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (84.50)",2026-09-21T03:01:02.812Z,178995966281201
"-- starting hand #405 (id: mc1yapr8oqf9)  No Limit Texas Hold'em (dealer: ""Victor W @ GO72Iwd2XL"") --",2026-09-21T03:01:02.812Z,178995966281200
"Undealt cards: 9♦, Q♠, 6♦ [2♣, Q♣]",2026-09-21T03:00:57.475Z,178995965747500
"""Victor W @ GO72Iwd2XL"" shows a A♦, Q♦.",2026-09-21T03:00:56.637Z,178995965663700
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 9♣.",2026-09-21T03:00:55.632Z,178995965563200
"""Cam (tiny?) @ eWUSzBpS1d"" shows a 8♦.",2026-09-21T03:00:55.564Z,178995965556400
"-- ending hand #404 --",2026-09-21T03:00:55.419Z,178995965541902
"""Victor W @ GO72Iwd2XL"" collected 60.00 from pot",2026-09-21T03:00:55.419Z,178995965541901
"Uncalled bet of 335.28 returned to ""Victor W @ GO72Iwd2XL""",2026-09-21T03:00:55.419Z,178995965541900
"""Cam (tiny?) @ eWUSzBpS1d"" folds",2026-09-21T03:00:54.598Z,178995965459800
"""Victor W @ GO72Iwd2XL"" bets 335.28 and go all in",2026-09-21T03:00:50.059Z,178995965005900
"Flop:  [9♦, Q♠, 6♦]",2026-09-21T03:00:37.756Z,178995963775600
